date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:53	91554/91554	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2018:11:32%20GMT	https://www.constructorainsur.com/images/proyectos/Plastienvases.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/Plastienvases.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:04:53	24553/24553	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:04:53%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=12	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detalle0812.html	(from https://www.constructorainsur.com/proyectos.php)
16:04:54	235/235	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202017%2017:11:43%20GMT	https://www.constructorainsur.com/images/italia.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/italia.png	(from https://www.constructorainsur.com/proyectos.php)
16:04:54	672661/672661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2015:40:17%20GMT	https://www.constructorainsur.com/images/proyectos/IMG_1741.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/IMG_1741.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:04:55	20875/20875	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:04:54%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=20	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detalle8907.html	(from https://www.constructorainsur.com/proyectos.php)
16:04:55	90630/90630	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2018:11:41%20GMT	https://www.constructorainsur.com/images/proyectos/rubbermaid.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/rubbermaid.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:04:56	19938/19938	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:04:55%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=29	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detallec374.html	(from https://www.constructorainsur.com/proyectos.php)
16:04:56	551/551	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Oct%202018%2017:39:55%20GMT	https://www.constructorainsur.com/images/japon.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/japon.png	(from https://www.constructorainsur.com/proyectos.php)
16:04:56	213087/213087	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2015:58:22%20GMT	https://www.constructorainsur.com/images/proyectos/C-02.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/C-02.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:04:57	59816/59816	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:04:56%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=13	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detallee4bb.html	(from https://www.constructorainsur.com/proyectos.php)
16:04:57	1060/1060	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2018:09:35%20GMT	https://www.constructorainsur.com/images/suiza.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/suiza.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:04:57	860663/860663	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Nov%202017%2017:02:53%20GMT	https://www.constructorainsur.com/images/proyectos/Q-60.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/Q-60.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:04:58	31187/31187	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:04:57%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=25	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detallea242.html	(from https://www.constructorainsur.com/proyectos.php)
16:04:58	293067/293067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2015:40:19%20GMT	https://www.constructorainsur.com/images/proyectos/MAPEI-4.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/MAPEI-4.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:04:59	19148/19148	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:04:58%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=21	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detalle9d93.html	(from https://www.constructorainsur.com/proyectos.php)
16:04:59	433258/433258	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2023:47:23%20GMT	https://www.constructorainsur.com/images/proyectos/MEXICANA-1.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/MEXICANA-1.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:05:00	20408/20408	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:04:59%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=28	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detalle2cf5.html	(from https://www.constructorainsur.com/proyectos.php)
16:05:00	1785/1785	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Oct%202018%2018:06:09%20GMT	https://www.constructorainsur.com/images/bandera%20reino%20unido.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/bandera%20reino%20unido.png	(from https://www.constructorainsur.com/proyectos.php)
16:05:01	27274/27274	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:00%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=14	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detalle07fe.html	(from https://www.constructorainsur.com/proyectos.php)
16:05:01	3838187/3838187	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Oct%202018%2016:01:35%20GMT	https://www.constructorainsur.com/images/proyectos/1.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/1.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:05:01	75229/75229	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2018:11:31%20GMT	https://www.constructorainsur.com/images/proyectos/pecofacet.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/pecofacet.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:05:02	69283/69283	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:01%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=23	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detallef21b.html	(from https://www.constructorainsur.com/proyectos.php)
16:05:02	107775/107775	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Feb%202019%2015:14:27%20GMT	https://www.constructorainsur.com/images/proyectos/ACCESO.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/ACCESO.png	(from https://www.constructorainsur.com/proyectos.php)
16:05:03	17454/17454	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:02%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=34	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detallea27a.html	(from https://www.constructorainsur.com/proyectos.php)
16:05:03	1289966/1289966	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2023:49:45%20GMT	https://www.constructorainsur.com/images/proyectos/2.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/2.png	(from https://www.constructorainsur.com/proyectos.php)
16:05:04	30475/30475	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:03%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=18	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detallea71a.html	(from https://www.constructorainsur.com/proyectos.php)
16:05:04	50698/50698	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2018:10:25%20GMT	https://www.constructorainsur.com/images/proyectos/asimex.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/asimex.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:05:05	41507/41507	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:04%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=7	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detallebcc4.html	(from https://www.constructorainsur.com/proyectos.php)
16:05:05	1187/1187	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202017%2018:07:59%20GMT	https://www.constructorainsur.com/images/brasil.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/brasil.png	(from https://www.constructorainsur.com/proyectos.php)
16:05:06	30295/30295	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:05%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=16	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detalle3ae2.html	(from https://www.constructorainsur.com/proyectos.php)
16:05:06	3112460/3112460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202017%2018:11:01%20GMT	https://www.constructorainsur.com/images/proyectos/F003.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/F003.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:05:06	505319/505319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:16:22%20GMT	https://www.constructorainsur.com/images/proyectos/REVLON-3.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/REVLON-3.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:05:07	31024/31024	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:06%20GMT	https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=26	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/detallec73b.html	(from https://www.constructorainsur.com/proyectos.php)
16:05:07	338329/338329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2015:12:53%20GMT	https://www.constructorainsur.com/images/proyectos/Agroalpina_1.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/Agroalpina_1.jpg	(from https://www.constructorainsur.com/proyectos.php)
16:05:08	19645/19645	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:07%20GMT	https://www.constructorainsur.com/ing/clientes.php	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/ing/clientes.html	(from https://www.constructorainsur.com/clientes.php)
16:05:08	16115/16115	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:08%20GMT	https://www.constructorainsur.com/ing/contacto.php	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/ing/contacto.html	(from https://www.constructorainsur.com/contacto.php)
16:05:09	29702/29702	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20Apr%202020%2015:02:35%20GMT	https://www.constructorainsur.com/css/estilos.css	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/css/estilos.css	(from https://www.constructorainsur.com/ing/)
16:05:09	315/315	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202017%2018:09:55%20GMT	https://www.constructorainsur.com/js/custom.js	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/js/custom.js	(from https://www.constructorainsur.com/ing/)
16:05:09	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2021:05:09%20GMT	https://www.constructorainsur.com/js/jquery-latest.js	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/js/jquery-latest.js	(from https://www.constructorainsur.com/ing/)
16:05:10	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2021:05:09%20GMT	https://www.constructorainsur.com/lib/jquery-1.10.1.min.js	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/lib/jquery-1.10.1.min.js	(from https://www.constructorainsur.com/ing/)
16:05:10	1384/1384	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202017%2018:09:57%20GMT	https://www.constructorainsur.com/js/jquery.mousewheel-3.0.6.pack.js	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/js/jquery.mousewheel-3.0.6.pack.js	(from https://www.constructorainsur.com/ing/)
16:05:10	22914/22914	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2020%20Mar%202020%2021:04:21%20GMT	https://www.constructorainsur.com/source/jquery.fancybox.js?v=2.1.5	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/source/jquery.fancybox8cbb.js	(from https://www.constructorainsur.com/ing/)
16:05:10	4879/4879	---MCZ	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2015:34:22%20GMT	https://www.constructorainsur.com/source/jquery.fancybox.css?v=2.1.5	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/source/jquery.fancybox8cbb.css	(from https://www.constructorainsur.com/ing/)
16:05:11	2447/2447	---MCZ	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2015:14:16%20GMT	https://www.constructorainsur.com/source/helpers/jquery.fancybox-buttons.css?v=1.0.5	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/source/helpers/jquery.fancybox-buttons3447.css	(from https://www.constructorainsur.com/ing/)
16:05:11	3041/3041	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2015:14:16%20GMT	https://www.constructorainsur.com/source/helpers/jquery.fancybox-buttons.js?v=1.0.5	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/source/helpers/jquery.fancybox-buttons3447.js	(from https://www.constructorainsur.com/ing/)
16:05:11	735/735	---MCZ	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2015:14:17%20GMT	https://www.constructorainsur.com/source/helpers/jquery.fancybox-thumbs.css?v=1.0.7	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/source/helpers/jquery.fancybox-thumbsf2ad.css	(from https://www.constructorainsur.com/ing/)
16:05:11	3836/3836	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2015:14:17%20GMT	https://www.constructorainsur.com/source/helpers/jquery.fancybox-thumbs.js?v=1.0.7	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/source/helpers/jquery.fancybox-thumbsf2ad.js	(from https://www.constructorainsur.com/ing/)
16:05:12	5305/5305	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2005%20May%202017%2015:14:17%20GMT	https://www.constructorainsur.com/source/helpers/jquery.fancybox-media.js?v=1.0.6	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/source/helpers/jquery.fancybox-mediac924.js	(from https://www.constructorainsur.com/ing/)
16:05:12	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2021:05:11%20GMT	https://www.constructorainsur.com/ing/1_b.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/ing/1_b.jpg	(from https://www.constructorainsur.com/ing/)
16:05:12	51417/51417	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:11%20GMT	https://www.constructorainsur.com/ing/index.php	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/ing/index-2.html	(from https://www.constructorainsur.com/ing/)
16:05:13	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2021:05:12%20GMT	https://www.constructorainsur.com/ing/images/face.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/ing/images/face.png	(from https://www.constructorainsur.com/ing/)
16:05:13	49030/49030	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:12%20GMT	https://www.constructorainsur.com/	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/index-2.html	(from https://www.constructorainsur.com/ing/)
16:05:13	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2021:05:13%20GMT	https://www.constructorainsur.com/ing/images/idioma.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/ing/images/idioma.png	(from https://www.constructorainsur.com/ing/)
16:05:14	384860/384860	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Apr%202019%2014:35:48%20GMT	https://www.constructorainsur.com/images/insur-slide-ing.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/insur-slide-ing.jpg	(from https://www.constructorainsur.com/ing/)
16:05:14	17414/17414	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Mar%202020%2020:19:38%20GMT	https://www.constructorainsur.com/images/35_.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/35_.png	(from https://www.constructorainsur.com/ing/)
16:05:14	9514/9514	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2021:05:14%20GMT	https://www.constructorainsur.com/ing/login_cv.php	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/ing/login_cv.html	(from https://www.constructorainsur.com/ing/)
16:05:14	222/222	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202017%2018:08:19%20GMT	https://www.constructorainsur.com/images/indicador.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/indicador.png	(from https://www.constructorainsur.com/ing/)
16:05:15	215/215	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202017%2018:08:19%20GMT	https://www.constructorainsur.com/images/indicador_arriba.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/indicador_arriba.png	(from https://www.constructorainsur.com/ing/)
16:05:15	1040/1040	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202017%2018:08:16%20GMT	https://www.constructorainsur.com/images/icono_desc.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/icono_desc.png	(from https://www.constructorainsur.com/login_cv.php)
16:05:15	649/649	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202017%2018:08:43%20GMT	https://www.constructorainsur.com/images/pin_go.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/pin_go.png	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:16	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2021:05:15%20GMT	https://www.constructorainsur.com/1_b.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/1_b.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:16	535108/535108	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Nov%202017%2022:37:48%20GMT	https://www.constructorainsur.com/images/light-highway-drone_pppp.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/light-highway-drone_pppp.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:16	415699/415699	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2000:07:35%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0175.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0175.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:16	455533/455533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2000:07:36%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0176.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0176.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:17	901113/901113	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202017%2018:14:38%20GMT	https://www.constructorainsur.com/images/proyectos/DSC06044.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC06044.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:17	833626/833626	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202017%2018:14:38%20GMT	https://www.constructorainsur.com/images/proyectos/DSC06047.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC06047.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:17	824180/824180	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202017%2018:14:38%20GMT	https://www.constructorainsur.com/images/proyectos/DSC06070.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC06070.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:18	3265045/3265045	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202017%2018:33:54%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0007.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0007.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:18	3031209/3031209	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202017%2018:33:54%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0009.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0009.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:19	100813/100813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2000:14:32%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0052.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0052.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:20	213865/213865	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2000:14:37%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0129.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0129.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:20	3270936/3270936	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202017%2018:33:54%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0031.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0031.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:20	168796/168796	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2000:14:38%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0133.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0133.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:20	3694918/3694918	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202017%2019:09:27%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0046.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0046.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:20	149415/149415	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2000:07:25%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0145.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0145.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:21	153603/153603	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2000:07:27%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0151.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0151.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:21	3328632/3328632	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202017%2018:33:54%20GMT	https://www.constructorainsur.com/images/proyectos/DSC_0015.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/DSC_0015.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=4)
16:05:21	6443/6443	---M--	200	added ('OK')	image/png	date:Tue,%2029%20May%202018%2023:15:09%20GMT	https://www.constructorainsur.com/images/bbraun_logo.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/bbraun_logo.png	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=27)
16:05:21	344519/344519	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Feb%202019%2000:22:47%20GMT	https://www.constructorainsur.com/images/proyectos/BBRAUN_02.png	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/BBRAUN_02.png	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=27)
